Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5457,ORD-2026457,2021-06-28,2021-07-01,Standard Class,CUST-6457,Saanvi Chanda,Bulk Buyer,India,Kanpur,Uttar Pradesh,630099,West,PROD-8457,Home & Kitchen,Curtains,Curtains - Hawkins,22409.95,1,0.0,-634.63
5458,ORD-2026458,2021-06-09,2021-06-11,Second Class,CUST-6458,Aayush Dixit,Prime Member,India,Mysore,Karnataka,282754,East,PROD-8458,Books,Comics,Comics - S Chand,2291.74,1,0.2,6.41
5459,ORD-2026459,2023-01-24,2023-01-27,First Class,CUST-6459,Myra Bakshi,Bulk Buyer,India,Indore,Madhya Pradesh,688707,South,PROD-8459,Beauty & Personal Care,Lipstick,Lipstick - Lakme,28860.99,4,0.05,1196.21
5460,ORD-2026460,2023-01-14,2023-01-16,First Class,CUST-6460,Himmat Mand,Prime Member,India,Indore,Madhya Pradesh,787156,East,PROD-8460,Sports & Fitness,Dumbbells,Dumbbells - Vector X,6168.55,2,0.0,-856.4
5461,ORD-2026461,2022-09-23,2022-09-26,Second Class,CUST-6461,Vidur Chawla,Regular Buyer,India,Pune,Maharashtra,414840,North,PROD-8461,Sports & Fitness,Dumbbells,Dumbbells - HRX,6929.76,4,0.2,-898.08
5462,ORD-2026462,2021-05-02,2021-05-06,First Class,CUST-6462,Kiaan Sur,Prime Member,India,Hyderabad,Telangana,189441,West,PROD-8462,Home & Kitchen,Bedsheet,Bedsheet - Borosil,7537.74,1,0.05,491.7
5463,ORD-2026463,2022-07-17,2022-07-21,Second Class,CUST-6463,Sahil Toor,Regular Buyer,India,Hubli,Karnataka,215211,East,PROD-8463,Sports & Fitness,Yoga Mat,Yoga Mat - Nivia,4779.58,1,0.2,-562.77
5464,ORD-2026464,2023-04-19,2023-04-23,First Class,CUST-6464,Umang Gopal,Prime Member,India,Hyderabad,Telangana,716002,North,PROD-8464,Electronics,Smartwatch,Smartwatch - Noise,10088.56,2,0.2,10.33
5465,ORD-2026465,2022-12-20,2022-12-25,Second Class,CUST-6465,Anaya Kalla,Prime Member,India,New Delhi,Delhi,247621,West,PROD-8465,Home & Kitchen,Mixer Grinder,Mixer Grinder - Milton,1468.61,3,0.2,127.76
5466,ORD-2026466,2021-09-24,2021-09-26,Second Class,CUST-6466,Hrishita Hans,Prime Member,India,Mumbai,Maharashtra,866021,North,PROD-8466,Beauty & Personal Care,Moisturizer,Moisturizer - Mamaearth,20774.42,3,0.0,3099.4
5467,ORD-2026467,2022-05-23,2022-05-27,Same Day,CUST-6467,Vanya Kala,Prime Member,India,Jaipur,Rajasthan,651795,East,PROD-8467,Electronics,Power Bank,Power Bank - OnePlus,14634.65,3,0.05,415.52
5468,ORD-2026468,2022-06-15,2022-06-19,Second Class,CUST-6468,Nayantara Ratta,Regular Buyer,India,Hyderabad,Telangana,191124,North,PROD-8468,Fashion,T-Shirt,T-Shirt - Max,27077.38,2,0.1,-1860.18
5469,ORD-2026469,2021-12-26,2021-12-31,First Class,CUST-6469,Jiya Jhaveri,Bulk Buyer,India,Howrah,West Bengal,601153,North,PROD-8469,Sports & Fitness,Cricket Bat,Cricket Bat - HRX,27840.08,3,0.2,1918.37
5470,ORD-2026470,2021-01-17,2021-01-18,Same Day,CUST-6470,Riya Loyal,Bulk Buyer,India,Jaipur,Rajasthan,59117,North,PROD-8470,Fashion,T-Shirt,T-Shirt - Peter England,17649.55,2,0.1,522.07
5471,ORD-2026471,2022-11-24,2022-11-25,Same Day,CUST-6471,Abram Bains,Regular Buyer,India,Kanpur,Uttar Pradesh,874199,East,PROD-8471,Electronics,Smartwatch,Smartwatch - OnePlus,23360.13,4,0.0,1065.19
5472,ORD-2026472,2022-10-23,2022-10-28,Standard Class,CUST-6472,Jivika Golla,Bulk Buyer,India,Surat,Gujarat,535731,East,PROD-8472,Sports & Fitness,Yoga Mat,Yoga Mat - Nivia,10215.34,3,0.0,1589.06
5473,ORD-2026473,2022-11-09,2022-11-15,First Class,CUST-6473,Himmat Vasa,Regular Buyer,India,Bhopal,Madhya Pradesh,658883,South,PROD-8473,Home & Kitchen,Mixer Grinder,Mixer Grinder - Hawkins,8019.58,4,0.1,896.22
5474,ORD-2026474,2021-03-02,2021-03-07,Same Day,CUST-6474,Dishani Singhal,Bulk Buyer,India,New Delhi,Delhi,467539,East,PROD-8474,Books,Fiction,Fiction - Penguin India,8981.39,3,0.05,-255.9
5475,ORD-2026475,2021-04-01,2021-04-02,Second Class,CUST-6475,Chirag Wason,Prime Member,India,Howrah,West Bengal,411809,West,PROD-8475,Home & Kitchen,Curtains,Curtains - Cello,19360.93,3,0.1,2405.31
5476,ORD-2026476,2022-02-10,2022-02-13,Same Day,CUST-6476,Anahi Setty,Prime Member,India,Jaipur,Rajasthan,201833,North,PROD-8476,Books,Fiction,Fiction - HarperCollins India,15434.35,3,0.05,863.41
5477,ORD-2026477,2022-06-23,2022-06-27,Same Day,CUST-6477,Trisha Wason,Regular Buyer,India,Nagpur,Maharashtra,991605,South,PROD-8477,Electronics,Smartphone,Smartphone - Realme,7414.52,4,0.0,166.67
5478,ORD-2026478,2023-03-15,2023-03-17,First Class,CUST-6478,Abram Chaudhary,Bulk Buyer,India,Udaipur,Rajasthan,958397,East,PROD-8478,Fashion,Saree,Saree - FabIndia,20383.43,1,0.0,795.69
5479,ORD-2026479,2022-07-24,2022-07-25,Same Day,CUST-6479,Vidur Sundaram,Regular Buyer,India,Lucknow,Uttar Pradesh,134250,North,PROD-8479,Books,Comics,Comics - S Chand,13148.1,3,0.1,939.09
5480,ORD-2026480,2021-03-01,2021-03-06,First Class,CUST-6480,Raghav Din,Regular Buyer,India,Udaipur,Rajasthan,462562,West,PROD-8480,Fashion,Shoes,Shoes - Peter England,14460.73,4,0.2,-251.03
5481,ORD-2026481,2022-07-05,2022-07-07,Standard Class,CUST-6481,Pihu Khatri,Prime Member,India,Mysore,Karnataka,941556,South,PROD-8481,Beauty & Personal Care,Shampoo,Shampoo - Patanjali,6779.62,4,0.1,647.3
5482,ORD-2026482,2022-07-20,2022-07-26,Same Day,CUST-6482,Veer Goda,Prime Member,India,Bhopal,Madhya Pradesh,572398,West,PROD-8482,Electronics,Earphones,Earphones - Noise,3494.93,2,0.0,253.85
5483,ORD-2026483,2021-07-22,2021-07-27,Standard Class,CUST-6483,Arnav Deol,Prime Member,India,Lucknow,Uttar Pradesh,488248,East,PROD-8483,Sports & Fitness,Yoga Mat,Yoga Mat - Vector X,7854.37,4,0.2,1096.13
5484,ORD-2026484,2021-04-08,2021-04-12,Same Day,CUST-6484,Saira Johal,Bulk Buyer,India,Lucknow,Uttar Pradesh,316244,East,PROD-8484,Fashion,Kurtis,Kurtis - FabIndia,17226.06,1,0.05,2283.76
5485,ORD-2026485,2022-03-12,2022-03-17,Second Class,CUST-6485,Arnav Gour,Bulk Buyer,India,New Delhi,Delhi,64903,East,PROD-8485,Home & Kitchen,Cookware Set,Cookware Set - Milton,6206.03,1,0.0,-104.45
5486,ORD-2026486,2022-11-02,2022-11-08,Second Class,CUST-6486,Pari Khurana,Bulk Buyer,India,Bhopal,Madhya Pradesh,692691,North,PROD-8486,Electronics,Smartphone,Smartphone - OnePlus,22620.19,4,0.1,-971.87
5487,ORD-2026487,2022-04-24,2022-04-29,First Class,CUST-6487,Miraya Chada,Prime Member,India,Hubli,Karnataka,79181,West,PROD-8487,Home & Kitchen,Curtains,Curtains - Hawkins,467.74,3,0.2,-34.02
5488,ORD-2026488,2021-11-15,2021-11-19,Same Day,CUST-6488,Pihu Dalal,Prime Member,India,Lucknow,Uttar Pradesh,351689,West,PROD-8488,Books,Exam Preparation,Exam Preparation - Rupa Publications,20726.12,4,0.05,-462.31
5489,ORD-2026489,2021-09-11,2021-09-16,Standard Class,CUST-6489,Pihu Kapoor,Bulk Buyer,India,New Delhi,Delhi,134120,West,PROD-8489,Fashion,Kurtis,Kurtis - Peter England,2301.54,1,0.0,-34.81
5490,ORD-2026490,2021-02-04,2021-02-06,First Class,CUST-6490,Kiaan Bandi,Prime Member,India,Howrah,West Bengal,528360,East,PROD-8490,Electronics,Smartphone,Smartphone - boAt,19108.33,1,0.2,925.92
5491,ORD-2026491,2022-08-13,2022-08-14,First Class,CUST-6491,Amira Sathe,Prime Member,India,Coimbatore,Tamil Nadu,425232,East,PROD-8491,Books,Fiction,Fiction - S Chand,21659.12,1,0.0,501.54
5492,ORD-2026492,2022-02-20,2022-02-25,Same Day,CUST-6492,Stuvan Tiwari,Regular Buyer,India,Nagpur,Maharashtra,636330,West,PROD-8492,Beauty & Personal Care,Shampoo,Shampoo - Himalaya,14610.79,1,0.1,17.65
5493,ORD-2026493,2022-02-16,2022-02-20,Second Class,CUST-6493,Vardaniya Desai,Bulk Buyer,India,Udaipur,Rajasthan,508722,North,PROD-8493,Fashion,Kurtis,Kurtis - FabIndia,5323.89,1,0.1,-80.03
5494,ORD-2026494,2021-10-10,2021-10-13,Standard Class,CUST-6494,Tara Atwal,Bulk Buyer,India,Lucknow,Uttar Pradesh,379685,East,PROD-8494,Home & Kitchen,Bedsheet,Bedsheet - Milton,29242.14,3,0.05,-1378.98
5495,ORD-2026495,2021-02-07,2021-02-10,Same Day,CUST-6495,Anika Kapadia,Regular Buyer,India,Kanpur,Uttar Pradesh,253975,North,PROD-8495,Beauty & Personal Care,Perfume,Perfume - Mamaearth,8029.69,2,0.1,366.26
5496,ORD-2026496,2023-02-13,2023-02-18,Second Class,CUST-6496,Uthkarsh Varkey,Regular Buyer,India,Bhopal,Madhya Pradesh,398449,West,PROD-8496,Electronics,Smartphone,Smartphone - Mi,29969.39,1,0.1,-224.16
5497,ORD-2026497,2023-04-30,2023-05-01,First Class,CUST-6497,Zaina Sama,Bulk Buyer,India,Hubli,Karnataka,969590,East,PROD-8497,Fashion,Saree,Saree - Max,10244.49,1,0.2,828.3
5498,ORD-2026498,2022-11-13,2022-11-19,First Class,CUST-6498,Zoya Balasubramanian,Prime Member,India,Hyderabad,Telangana,615944,North,PROD-8498,Sports & Fitness,Cricket Bat,Cricket Bat - SS,26861.4,3,0.2,406.45
5499,ORD-2026499,2021-05-31,2021-06-05,Second Class,CUST-6499,Vardaniya Chahal,Regular Buyer,India,Ahmedabad,Gujarat,996266,South,PROD-8499,Beauty & Personal Care,Face Wash,Face Wash - Dabur,1773.72,2,0.1,68.27
5500,ORD-2026500,2022-07-06,2022-07-07,Same Day,CUST-6500,Inaaya  Sawhney,Prime Member,India,Madurai,Tamil Nadu,582999,South,PROD-8500,Home & Kitchen,Storage Box,Storage Box - Cello,4779.83,2,0.1,295.13
5501,ORD-2026501,2021-10-14,2021-10-20,Standard Class,CUST-6501,Amani De,Prime Member,India,Surat,Gujarat,699690,East,PROD-8501,Beauty & Personal Care,Face Wash,Face Wash - Biotique,14013.31,2,0.0,2312.47
5502,ORD-2026502,2023-05-29,2023-05-31,First Class,CUST-6502,Aarna Borra,Regular Buyer,India,Nagpur,Maharashtra,494212,West,PROD-8502,Books,Biography,Biography - S Chand,26570.55,4,0.2,1451.01
5503,ORD-2026503,2022-11-28,2022-11-29,Second Class,CUST-6503,Keya Chaudhry,Regular Buyer,India,Lucknow,Uttar Pradesh,663430,East,PROD-8503,Sports & Fitness,Tennis Racquet,Tennis Racquet - Cosco,1411.6,1,0.05,97.35
5504,ORD-2026504,2021-10-01,2021-10-05,First Class,CUST-6504,Ivan Amble,Regular Buyer,India,Jaipur,Rajasthan,221163,West,PROD-8504,Electronics,Laptop,Laptop - Samsung,16567.94,4,0.05,1749.6
5505,ORD-2026505,2021-03-13,2021-03-19,Same Day,CUST-6505,Kaira Issac,Prime Member,India,Indore,Madhya Pradesh,236675,East,PROD-8505,Books,Children,Children - S Chand,23504.54,3,0.0,-880.74
5506,ORD-2026506,2022-04-27,2022-05-01,Standard Class,CUST-6506,Kiara Bedi,Prime Member,India,Udaipur,Rajasthan,688921,North,PROD-8506,Books,Fiction,Fiction - S Chand,23109.83,2,0.05,-609.72
5507,ORD-2026507,2023-01-05,2023-01-08,Second Class,CUST-6507,Adira Raval,Bulk Buyer,India,New Delhi,Delhi,708057,South,PROD-8507,Books,Children,Children - Penguin India,6541.07,2,0.0,669.67
5508,ORD-2026508,2021-06-02,2021-06-03,Same Day,CUST-6508,Kimaya Bhatti,Prime Member,India,Kanpur,Uttar Pradesh,815411,North,PROD-8508,Sports & Fitness,Football,Football - SG,22434.11,1,0.1,2526.49
5509,ORD-2026509,2022-06-23,2022-06-29,Second Class,CUST-6509,Prisha Dora,Prime Member,India,Surat,Gujarat,363081,East,PROD-8509,Beauty & Personal Care,Lipstick,Lipstick - Mamaearth,8737.23,2,0.0,2006.54
5510,ORD-2026510,2022-11-11,2022-11-12,Second Class,CUST-6510,Misha Sankaran,Prime Member,India,Nagpur,Maharashtra,392100,South,PROD-8510,Books,Exam Preparation,Exam Preparation - Scholastic India,20528.11,1,0.05,2683.47
5511,ORD-2026511,2021-03-05,2021-03-07,Same Day,CUST-6511,Indranil Kapadia,Bulk Buyer,India,Pune,Maharashtra,810770,West,PROD-8511,Home & Kitchen,Bedsheet,Bedsheet - Borosil,15844.1,3,0.2,1191.74
5512,ORD-2026512,2021-07-19,2021-07-21,First Class,CUST-6512,Tanya Agrawal,Bulk Buyer,India,Lucknow,Uttar Pradesh,980488,North,PROD-8512,Sports & Fitness,Football,Football - Cosco,7538.42,3,0.05,238.27
5513,ORD-2026513,2022-09-19,2022-09-24,Same Day,CUST-6513,Yuvaan Rout,Prime Member,India,Indore,Madhya Pradesh,875534,East,PROD-8513,Sports & Fitness,Yoga Mat,Yoga Mat - Vector X,20292.92,1,0.2,910.31
5514,ORD-2026514,2023-06-06,2023-06-09,Second Class,CUST-6514,Damini Agrawal,Bulk Buyer,India,Bangalore,Karnataka,673497,West,PROD-8514,Books,Fiction,Fiction - HarperCollins India,3714.71,1,0.2,395.32
5515,ORD-2026515,2022-02-11,2022-02-14,Standard Class,CUST-6515,Tushar Sidhu,Regular Buyer,India,Indore,Madhya Pradesh,658275,North,PROD-8515,Beauty & Personal Care,Perfume,Perfume - Patanjali,12233.63,3,0.1,155.67
5516,ORD-2026516,2022-08-26,2022-08-31,Second Class,CUST-6516,Samaira Lad,Bulk Buyer,India,Jaipur,Rajasthan,885568,East,PROD-8516,Electronics,Smartphone,Smartphone - boAt,2082.75,4,0.05,112.23
5517,ORD-2026517,2021-03-07,2021-03-12,Second Class,CUST-6517,Zeeshan Bhakta,Prime Member,India,Mumbai,Maharashtra,738051,South,PROD-8517,Books,Exam Preparation,Exam Preparation - Rupa Publications,3642.27,3,0.05,21.56
5518,ORD-2026518,2021-03-02,2021-03-06,First Class,CUST-6518,Stuvan Acharya,Bulk Buyer,India,New Delhi,Delhi,282128,East,PROD-8518,Electronics,Laptop,Laptop - OnePlus,20657.0,3,0.05,573.31
5519,ORD-2026519,2022-03-29,2022-04-02,Same Day,CUST-6519,Aarush Sekhon,Regular Buyer,India,Hyderabad,Telangana,694700,West,PROD-8519,Books,Biography,Biography - S Chand,8960.27,3,0.0,-135.07
5520,ORD-2026520,2021-02-11,2021-02-14,Second Class,CUST-6520,Ira Ghose,Prime Member,India,Coimbatore,Tamil Nadu,302011,West,PROD-8520,Beauty & Personal Care,Face Wash,Face Wash - Biotique,26165.96,2,0.2,1849.24
5521,ORD-2026521,2022-04-21,2022-04-22,Standard Class,CUST-6521,Manikya Swaminathan,Prime Member,India,Hyderabad,Telangana,20868,East,PROD-8521,Books,Fiction,Fiction - S Chand,13226.89,3,0.0,44.82
5522,ORD-2026522,2023-04-09,2023-04-14,Same Day,CUST-6522,Pari Bhatnagar,Regular Buyer,India,Bangalore,Karnataka,93652,East,PROD-8522,Home & Kitchen,Cookware Set,Cookware Set - Pigeon,22715.35,3,0.05,-368.29
5523,ORD-2026523,2022-01-15,2022-01-17,First Class,CUST-6523,Tanya Das,Bulk Buyer,India,Coimbatore,Tamil Nadu,946403,South,PROD-8523,Home & Kitchen,Cookware Set,Cookware Set - Hawkins,1048.55,4,0.0,90.92
5524,ORD-2026524,2021-09-24,2021-09-30,Second Class,CUST-6524,Hrishita Saxena,Bulk Buyer,India,Jaipur,Rajasthan,841596,East,PROD-8524,Home & Kitchen,Curtains,Curtains - Milton,25323.01,4,0.0,627.37
5525,ORD-2026525,2021-12-25,2021-12-31,Standard Class,CUST-6525,Zara Kalita,Prime Member,India,Ahmedabad,Gujarat,299652,South,PROD-8525,Electronics,Power Bank,Power Bank - Realme,2086.94,1,0.1,91.25
5526,ORD-2026526,2023-06-16,2023-06-19,First Class,CUST-6526,Divit Hora,Regular Buyer,India,Hyderabad,Telangana,680027,North,PROD-8526,Fashion,Shoes,Shoes - Biba,22173.42,2,0.05,2912.49
5527,ORD-2026527,2023-03-07,2023-03-13,First Class,CUST-6527,Kartik Khatri,Bulk Buyer,India,Lucknow,Uttar Pradesh,850634,North,PROD-8527,Home & Kitchen,Storage Box,Storage Box - Hawkins,18773.33,4,0.05,2569.34
5528,ORD-2026528,2021-12-30,2022-01-02,First Class,CUST-6528,Nirvi Choudhary,Bulk Buyer,India,New Delhi,Delhi,27889,West,PROD-8528,Fashion,Saree,Saree - Max,4014.23,4,0.1,267.45
5529,ORD-2026529,2021-01-31,2021-02-03,Standard Class,CUST-6529,Saira Sachdeva,Bulk Buyer,India,New Delhi,Delhi,527166,West,PROD-8529,Beauty & Personal Care,Shampoo,Shampoo - Dabur,2192.61,3,0.0,123.9
5530,ORD-2026530,2022-05-01,2022-05-04,Second Class,CUST-6530,Bhavin Hayer,Prime Member,India,Kolkata,West Bengal,912371,West,PROD-8530,Books,Comics,Comics - Rupa Publications,8561.48,2,0.1,1096.71
5531,ORD-2026531,2023-04-27,2023-04-29,First Class,CUST-6531,Vritika Dugar,Bulk Buyer,India,Bhopal,Madhya Pradesh,841989,South,PROD-8531,Books,Exam Preparation,Exam Preparation - HarperCollins India,9301.57,1,0.05,807.03
5532,ORD-2026532,2021-03-10,2021-03-11,Second Class,CUST-6532,Kismat Brar,Bulk Buyer,India,Lucknow,Uttar Pradesh,198470,West,PROD-8532,Fashion,Jeans,Jeans - Biba,15094.58,2,0.0,-283.71
5533,ORD-2026533,2022-12-29,2023-01-02,Same Day,CUST-6533,Hansh Bal,Bulk Buyer,India,Lucknow,Uttar Pradesh,511421,North,PROD-8533,Home & Kitchen,Storage Box,Storage Box - Prestige,16831.0,1,0.05,-892.99
5534,ORD-2026534,2021-06-21,2021-06-27,Same Day,CUST-6534,Anahita Issac,Regular Buyer,India,Jaipur,Rajasthan,548030,South,PROD-8534,Home & Kitchen,Curtains,Curtains - Prestige,25605.31,4,0.05,2345.76
5535,ORD-2026535,2023-02-04,2023-02-07,Second Class,CUST-6535,Kiara Basu,Regular Buyer,India,Surat,Gujarat,520823,North,PROD-8535,Electronics,Earphones,Earphones - Mi,26557.02,4,0.1,235.35
5536,ORD-2026536,2021-01-01,2021-01-06,Standard Class,CUST-6536,Mishti Sachar,Prime Member,India,Ahmedabad,Gujarat,586841,South,PROD-8536,Home & Kitchen,Mixer Grinder,Mixer Grinder - Prestige,15360.42,4,0.0,-27.31
5537,ORD-2026537,2022-04-18,2022-04-22,Standard Class,CUST-6537,Ojas Sagar,Regular Buyer,India,Howrah,West Bengal,53763,West,PROD-8537,Books,Comics,Comics - Rupa Publications,24142.12,4,0.0,1653.84
5538,ORD-2026538,2021-12-09,2021-12-13,Second Class,CUST-6538,Jiya Taneja,Prime Member,India,Ahmedabad,Gujarat,220497,East,PROD-8538,Books,Children,Children - HarperCollins India,15907.0,1,0.2,-544.73
5539,ORD-2026539,2022-05-01,2022-05-05,Same Day,CUST-6539,Ira Divan,Bulk Buyer,India,Ahmedabad,Gujarat,36811,South,PROD-8539,Books,Biography,Biography - Scholastic India,26981.67,1,0.0,1622.51
5540,ORD-2026540,2023-06-08,2023-06-11,Standard Class,CUST-6540,Vihaan Chawla,Prime Member,India,Chennai,Tamil Nadu,862221,East,PROD-8540,Home & Kitchen,Storage Box,Storage Box - Cello,14244.85,1,0.1,1661.72
5541,ORD-2026541,2023-05-06,2023-05-07,Same Day,CUST-6541,Adah Chaudhari,Regular Buyer,India,New Delhi,Delhi,45705,West,PROD-8541,Fashion,Shoes,Shoes - Peter England,13850.22,1,0.0,-409.66
5542,ORD-2026542,2022-12-14,2022-12-20,First Class,CUST-6542,Jayan Chaudry,Bulk Buyer,India,Mumbai,Maharashtra,179397,West,PROD-8542,Electronics,Laptop,Laptop - boAt,17357.64,4,0.2,884.64
5543,ORD-2026543,2022-01-28,2022-01-31,Second Class,CUST-6543,Zain Ahuja,Prime Member,India,Howrah,West Bengal,73944,West,PROD-8543,Fashion,Saree,Saree - Max,29204.64,2,0.0,-113.01
5544,ORD-2026544,2021-06-05,2021-06-10,Second Class,CUST-6544,Mishti Bhalla,Bulk Buyer,India,Howrah,West Bengal,304462,South,PROD-8544,Home & Kitchen,Bedsheet,Bedsheet - Hawkins,26150.35,2,0.2,656.34
5545,ORD-2026545,2023-01-13,2023-01-14,First Class,CUST-6545,Kashvi Kala,Bulk Buyer,India,Jaipur,Rajasthan,438168,South,PROD-8545,Home & Kitchen,Storage Box,Storage Box - Hawkins,9977.17,2,0.2,-568.96
5546,ORD-2026546,2021-04-19,2021-04-22,Standard Class,CUST-6546,Manjari Agarwal,Prime Member,India,Lucknow,Uttar Pradesh,822485,West,PROD-8546,Books,Children,Children - Rupa Publications,29043.97,2,0.2,-2040.5
5547,ORD-2026547,2022-11-23,2022-11-28,Second Class,CUST-6547,Sahil Chanda,Prime Member,India,Kanpur,Uttar Pradesh,149300,East,PROD-8547,Electronics,Power Bank,Power Bank - boAt,3083.1,2,0.05,384.21
5548,ORD-2026548,2021-01-28,2021-01-29,Same Day,CUST-6548,Veer Dhillon,Prime Member,India,New Delhi,Delhi,105409,North,PROD-8548,Sports & Fitness,Football,Football - Nivia,11114.98,4,0.05,812.94
5549,ORD-2026549,2023-04-15,2023-04-17,Standard Class,CUST-6549,Khushi Kari,Prime Member,India,New Delhi,Delhi,213051,North,PROD-8549,Electronics,Laptop,Laptop - OnePlus,10732.05,2,0.0,1286.34
5550,ORD-2026550,2022-08-14,2022-08-15,Same Day,CUST-6550,Raghav Sami,Prime Member,India,Indore,Madhya Pradesh,351913,South,PROD-8550,Home & Kitchen,Mixer Grinder,Mixer Grinder - Prestige,12684.29,1,0.2,-782.74
5551,ORD-2026551,2022-04-06,2022-04-10,Standard Class,CUST-6551,Romil Sharma,Regular Buyer,India,Kanpur,Uttar Pradesh,724963,North,PROD-8551,Fashion,T-Shirt,T-Shirt - W for Woman,455.56,3,0.2,-32.38
5552,ORD-2026552,2022-06-01,2022-06-04,Standard Class,CUST-6552,Yasmin Venkataraman,Regular Buyer,India,Mumbai,Maharashtra,864715,South,PROD-8552,Books,Biography,Biography - HarperCollins India,2446.25,2,0.05,-124.23
5553,ORD-2026553,2022-08-21,2022-08-26,Standard Class,CUST-6553,Kartik Rattan,Prime Member,India,Hyderabad,Telangana,164552,West,PROD-8553,Home & Kitchen,Curtains,Curtains - Pigeon,12936.66,1,0.2,839.58
5554,ORD-2026554,2021-05-25,2021-05-30,First Class,CUST-6554,Samar Wali,Regular Buyer,India,New Delhi,Delhi,326619,South,PROD-8554,Beauty & Personal Care,Lipstick,Lipstick - Biotique,15396.32,2,0.0,826.27
5555,ORD-2026555,2023-04-14,2023-04-15,Second Class,CUST-6555,Arnav Dixit,Prime Member,India,New Delhi,Delhi,846369,East,PROD-8555,Sports & Fitness,Yoga Mat,Yoga Mat - HRX,10816.54,2,0.05,995.91
5556,ORD-2026556,2021-03-24,2021-03-29,Standard Class,CUST-6556,Dharmajan Agate,Regular Buyer,India,Kolkata,West Bengal,278733,West,PROD-8556,Electronics,Smartwatch,Smartwatch - Mi,10765.83,3,0.0,195.9
5557,ORD-2026557,2023-06-01,2023-06-04,Same Day,CUST-6557,Shlok Ramakrishnan,Regular Buyer,India,Bhopal,Madhya Pradesh,884922,East,PROD-8557,Sports & Fitness,Tennis Racquet,Tennis Racquet - Vector X,3677.87,3,0.2,-58.66
5558,ORD-2026558,2021-09-20,2021-09-26,Same Day,CUST-6558,Reyansh Sethi,Prime Member,India,Surat,Gujarat,17182,North,PROD-8558,Books,Children,Children - Scholastic India,773.17,4,0.05,63.45
5559,ORD-2026559,2022-10-25,2022-10-30,First Class,CUST-6559,Zain Tara,Bulk Buyer,India,Pune,Maharashtra,558000,North,PROD-8559,Books,Exam Preparation,Exam Preparation - Penguin India,4711.19,3,0.0,132.99
5560,ORD-2026560,2022-10-05,2022-10-10,Second Class,CUST-6560,Nitara Ravel,Prime Member,India,Hubli,Karnataka,312570,West,PROD-8560,Books,Fiction,Fiction - Rupa Publications,10253.62,4,0.1,101.09
5561,ORD-2026561,2022-08-06,2022-08-09,Second Class,CUST-6561,Diya Dey,Regular Buyer,India,Howrah,West Bengal,107144,East,PROD-8561,Beauty & Personal Care,Moisturizer,Moisturizer - Dabur,7983.38,1,0.2,-77.89
5562,ORD-2026562,2023-04-22,2023-04-23,Standard Class,CUST-6562,Vihaan Gill,Regular Buyer,India,Hubli,Karnataka,809304,West,PROD-8562,Fashion,Kurtis,Kurtis - Peter England,19750.9,2,0.0,566.13
5563,ORD-2026563,2022-07-25,2022-07-29,Same Day,CUST-6563,Ehsaan Char,Regular Buyer,India,Bangalore,Karnataka,945322,East,PROD-8563,Fashion,T-Shirt,T-Shirt - Pantaloons,5442.27,3,0.2,-257.02
5564,ORD-2026564,2022-07-04,2022-07-09,Same Day,CUST-6564,Vidur Halder,Prime Member,India,Hubli,Karnataka,128697,North,PROD-8564,Books,Comics,Comics - Scholastic India,25311.71,3,0.0,-7.46
5565,ORD-2026565,2021-11-29,2021-12-04,First Class,CUST-6565,Pari Atwal,Regular Buyer,India,Nagpur,Maharashtra,498240,East,PROD-8565,Books,Comics,Comics - HarperCollins India,14582.08,2,0.2,462.55
5566,ORD-2026566,2021-04-23,2021-04-25,Standard Class,CUST-6566,Rati Ram,Regular Buyer,India,Indore,Madhya Pradesh,535492,West,PROD-8566,Fashion,Jeans,Jeans - FabIndia,10980.89,4,0.2,1064.68
